appointment_id,record_id,cabinet_id,spell_id,cabinet_article,raw_title,person_name,person_wikilink,portfolio,rank,is_interim,start_date,end_date,date_precision,date_basis,source,source_ref,confidence,table_caption,party_raw,replaces,replaced_by,person_id,end_date_unreliable,tenure_days,is_incumbent,portfolio_label,portfolio_power_rank,rank_level,era,president,head_of_government,start_year,appointment_seq,is_first_appointment
A01300,w02079,Gouvernement Ladgham,TN-03,حكومة الباهي الأدغم,وزير الصحة,إدريس قيقة,إدريس قيقة,health,minister,False,1970-06-12,1970-11-02,day,row,wikipedia:ar,https://ar.wikipedia.org/wiki/حكومة_الباهي_الأدغم,medium,المناصب الجديدة في 12 يونيو 1970,,,,Q3039490,False,143.0,False,Public health,social,3,bourguiba,Habib Bourguiba,Bahi Ladgham,1970.0,7,False
A01301,w01121,Gouvernement Nouira,TN-04,Gouvernement Nouira,Ministre de la Santé,Driss Guiga,Driss Guiga,health,minister,False,1970-11-06,1980-01-01,day,row,wikipedia:fr,https://fr.wikipedia.org/wiki/Gouvernement_Nouira,medium,Composition le,PSD,,,Q3039490,False,3343.0,False,Public health,social,3,bourguiba,Habib Bourguiba,Hédi Nouira,1970.0,8,False
A01302,w02197,Gouvernement Nouira,TN-04,حكومة الهادي نويرة,وزير الصحة العمومية,إدريس قيقة,إدريس قيقة,health,minister,False,1970-11-06,1980-04-23,day,row,wikipedia:ar,https://ar.wikipedia.org/wiki/حكومة_الهادي_نويرة,medium,تركيبة الحكومة في 6 نوفمبر 1970,,,,Q3039490,False,3456.0,False,Public health,social,3,bourguiba,Habib Bourguiba,Hédi Nouira,1970.0,9,False
A01303,w01151,Gouvernement Nouira,TN-04,Gouvernement Nouira,Ministre de l'Éducation nationale,Driss Guiga,Driss Guiga,education,minister,False,1973-03-17,1980-01-01,day,row,wikipedia:fr,https://fr.wikipedia.org/wiki/Gouvernement_Nouira,medium,Postes remaniés le,,,,Q3039490,False,2481.0,False,Education,social,3,bourguiba,Habib Bourguiba,Hédi Nouira,1973.0,10,False
A01304,d02788,TN-04,TN-04,,ministre de l'Éducation,Driss Guiga,,education,minister,False,1973-03-17,1976-05-31,day,statement,wikidata,http://www.wikidata.org/entity/statement/Q3039490-3CDDFB00-4401-4E97-9FD4-D70C424B931C,high,,,,,Q3039490,False,1171.0,False,Education,social,3,bourguiba,Habib Bourguiba,Hédi Nouira,1973.0,11,False
A01305,w01214,Gouvernement Nouira,TN-04,Gouvernement Nouira,Ministre de l'Intérieur,Driss Guiga,Driss Guiga,interior,minister,False,1980-03-01,,day,row,wikipedia:fr,https://fr.wikipedia.org/wiki/Gouvernement_Nouira,medium,Poste remanié le,,,,Q3039490,True,16979.0,True,Interior,sovereign,3,bourguiba,Habib Bourguiba,Hédi Nouira,1980.0,12,False
A01306,d02900,TN-04,TN-04,,ministre de l'Intérieur,Driss Guiga,,interior,minister,False,1980-03-01,1984-01-07,day,statement,wikidata,http://www.wikidata.org/entity/statement/Q3039490-52FA5AE9-3B7D-4732-AE56-D53668EDCFA1,high,,,Othman Kechrid,Mohamed Mzali,Q3039490,False,1407.0,False,Interior,sovereign,3,bourguiba,Habib Bourguiba,Hédi Nouira,1980.0,13,False
A01307,w01038,Gouvernement Mohamed Mzali,TN-05,Gouvernement Mohamed Mzali,Ministre de l'Intérieur,Driss Guiga,Driss Guiga,interior,minister,False,1980-04-23,1986-01-01,day,row,wikipedia:fr,https://fr.wikipedia.org/wiki/Gouvernement_Mohamed_Mzali,medium,Composition le,PSD,,,Q3039490,False,2079.0,False,Interior,sovereign,3,bourguiba,Habib Bourguiba,Mohamed Mzali,1980.0,14,False
A01308,w02159,Gouvernement Mohamed Mzali,TN-05,حكومة محمد مزالي,وزير الداخلية,إدريس قيقة,إدريس قيقة,interior,minister,False,1980-04-23,1986-07-08,day,row,wikipedia:ar,https://ar.wikipedia.org/wiki/حكومة_محمد_مزالي,medium,تركيبة الحكومة في 23 أبريل 1980,,,,Q3039490,False,2267.0,False,Interior,sovereign,3,bourguiba,Habib Bourguiba,Mohamed Mzali,1980.0,15,False
A01309,w00717,Gouvernement Jebali,TN-12,Gouvernement Jebali,Ministre du Tourisme,Elyes Fakhfakh,Elyes Fakhfakh,tourism_handicrafts,minister,False,2011-01-01,2013-01-01,day,cabinet,wikipedia:fr,https://fr.wikipedia.org/wiki/Gouvernement_Jebali,medium,,Ettakatol,,,Q3051875,False,731.0,False,Tourism and handicrafts,economic,3,ben_ali,Zine El Abidine Ben Ali,Hamadi Jebali,2011.0,1,True
A01310,w01845,Gouvernement Jebali,TN-12,حكومة حمادي الجبالي,وزير السياحة,إلياس الفخفاخ,إلياس الفخفاخ,tourism_handicrafts,minister,False,2011-12-24,2013-03-13,day,cabinet,wikipedia:ar,https://ar.wikipedia.org/wiki/حكومة_حمادي_الجبالي,medium,,التكتل الديمقراطي من أجل العمل والحريات,,,Q3051875,False,445.0,False,Tourism and handicrafts,economic,3,transition,Moncef Marzouki,Hamadi Jebali,2011.0,2,False
A01311,d03548,TN-12,TN-12,,ministre du Tourisme,Elyes Fakhfakh,,tourism_handicrafts,minister,False,2011-12-24,2013-03-13,day,statement,wikidata,http://www.wikidata.org/entity/statement/Q3051875-51FF1840-BA8B-46B0-9794-62FF4BE9180A,high,,,,,Q3051875,False,445.0,False,Tourism and handicrafts,economic,3,transition,Moncef Marzouki,Hamadi Jebali,2011.0,3,False
A01312,d02668,TN-12,TN-12,,ministre des Finances,Elyes Fakhfakh,,finance,minister,False,2012-12-19,2014-01-29,day,statement,wikidata,http://www.wikidata.org/entity/statement/Q3051875-3A1CC19C-9590-4F53-A512-081830D45C4F,high,,,Slim Besbes,Hakim Ben Hammouda,Q3051875,False,406.0,False,Finance,sovereign,3,transition,Moncef Marzouki,Hamadi Jebali,2012.0,4,False
A01313,w00958,Gouvernement Larayedh,TN-13,Gouvernement Larayedh,Ministre des Finances,Elyes Fakhfakh,Elyes Fakhfakh,finance,minister,False,2013-01-01,2014-01-01,day,cabinet,wikipedia:fr,https://fr.wikipedia.org/wiki/Gouvernement_Larayedh,medium,,Ettakatol,,,Q3051875,False,365.0,False,Finance,sovereign,3,transition,Moncef Marzouki,Ali Larayedh,2013.0,5,False
A01314,w02093,Gouvernement Larayedh,TN-13,حكومة علي العريض,وزير المالية,إلياس الفخفاخ,إلياس الفخفاخ,finance,minister,False,2013-03-13,2014-01-29,day,cabinet,wikipedia:ar,https://ar.wikipedia.org/wiki/حكومة_علي_العريض,medium,,التكتل الديمقراطي من أجل العمل والحريات,,,Q3051875,False,322.0,False,Finance,sovereign,3,transition,Moncef Marzouki,Ali Larayedh,2013.0,6,False
A01315,w00350,Gouvernement Fakhfakh,TN-17,Gouvernement Fakhfakh,Chef du gouvernement,Elyes Fakhfakh,Elyes Fakhfakh,head_of_government,head_of_government,False,2020-01-01,2020-01-01,day,cabinet,wikipedia:fr,https://fr.wikipedia.org/wiki/Gouvernement_Fakhfakh,medium,,Ettakatol,,,Q3051875,False,0.0,False,Head of government,sovereign,0,second_republic,Kaïs Saïed,Elyès Fakhfakh,2020.0,7,False
A01316,s00018,TN-17,TN-17,,Head Of Government,Elyès Fakhfakh,Gouvernement Elyès Fakhfakh,head_of_government,head_of_government,False,2020-02-27,2020-09-02,day,spine,spine,config/cabinets.yml,high,,,,,Q3051875,False,188.0,False,Head of government,sovereign,0,second_republic,Kaïs Saïed,Elyès Fakhfakh,2020.0,8,False
A01317,w01577,Gouvernement Fakhfakh,TN-17,حكومة إلياس الفخفاخ,رئيس الحكومة التونسية,إلياس الفخفاخ,إلياس الفخفاخ,head_of_government,head_of_government,False,2020-02-27,2020-09-02,day,cabinet,wikipedia:ar,https://ar.wikipedia.org/wiki/حكومة_إلياس_الفخفاخ,medium,,التكتل,,,Q3051875,False,188.0,False,Head of government,sovereign,0,second_republic,Kaïs Saïed,Elyès Fakhfakh,2020.0,9,False
A01318,d02493,TN-17,TN-17,,chef du gouvernement tunisien,Elyes Fakhfakh,,head_of_government,head_of_government,False,2020-02-27,2020-09-02,day,statement,wikidata,http://www.wikidata.org/entity/statement/Q3051875-8614dc34-4554-2c76-33cf-f9eaa3c82ead,high,,,Youssef Chahed,Hichem Mechichi,Q3051875,False,188.0,False,Head of government,sovereign,0,second_republic,Kaïs Saïed,Elyès Fakhfakh,2020.0,10,False
A01319,d03508,TN-02,TN-02,,prélat territorial de Tunis,Maurice Perrin,,other,minister,False,1964-07-09,1965-01-09,day,statement,wikidata,http://www.wikidata.org/entity/statement/Q30608047-defc101d-428f-f2ac-5db3-a486ed39d128,high,,,,Michel Callens,Q30608047,False,184.0,False,,,3,bourguiba,Habib Bourguiba,Habib Bourguiba,1964.0,1,True
A01320,w00168,Gouvernement Caïd Essebsi,TN-11,Gouvernement Caïd Essebsi,Ministre de l'Intérieur,Farhat Rajhi,Farhat Rajhi,interior,minister,False,2011-01-01,2011-01-01,day,cabinet,wikipedia:fr,https://fr.wikipedia.org/wiki/Gouvernement_Caïd_Essebsi,medium,,Indépendant,,,Q3066858,False,0.0,False,Interior,sovereign,3,ben_ali,Zine El Abidine Ben Ali,Béji Caïd Essebsi,2011.0,1,True
A01321,w00619,Gouvernement Ghannouchi II,TN-10,Gouvernement Ghannouchi II,Ministre de l'Intérieur,Farhat Rajhi,Farhat Rajhi,interior,minister,False,2011-01-27,,day,row,wikipedia:fr,https://fr.wikipedia.org/wiki/Gouvernement_Ghannouchi_II,medium,Composition le,Indépendant,,,Q3066858,True,5690.0,True,Interior,sovereign,3,transition,Fouad Mebazaa,Mohamed Ghannouchi,2011.0,2,False
A01322,d02901,TN-10,TN-10,,ministre de l'Intérieur,Farhat Rajhi,,interior,minister,False,2011-01-27,2011-03-28,day,statement,wikidata,http://www.wikidata.org/entity/statement/Q3066858-6723D3D6-DEFD-40C5-8691-F0ABB4782ACF,high,,,Ahmed Friaâ,Habib Essid,Q3066858,False,60.0,False,Interior,sovereign,3,transition,Fouad Mebazaa,Mohamed Ghannouchi,2011.0,3,False
A01323,w01376,Gouvernement Caïd Essebsi,TN-11,حكومة الباجي قائد السبسي,وزير الداخلية,فرحات الراجحي,فرحات الراجحي,interior,minister,False,2011-02-27,2011-12-24,day,cabinet,wikipedia:ar,https://ar.wikipedia.org/wiki/حكومة_الباجي_قائد_السبسي,medium,,-,,,Q3066858,False,300.0,False,Interior,sovereign,3,transition,Fouad Mebazaa,Béji Caïd Essebsi,2011.0,4,False
A01324,w00055,Gouvernement Ben Ammar,TN-00,Gouvernement Ben Ammar,ministre des Affaires sociales,Fathi Zouhir,Fathi Zouhir,social_affairs,minister,False,1954-01-01,1956-01-01,day,cabinet,wikipedia:fr,https://fr.wikipedia.org/wiki/Gouvernement_Ben_Ammar,medium,,,,,Q3067195,False,730.0,False,Social affairs,social,3,protectorate,Lamine Bey,Tahar Ben Ammar,1954.0,1,True
A01325,w01321,Gouvernement Ben Ammar,TN-00,حكومة الطاهر بن عمار,وزير الشؤون الاجتماعية,فتحي زهير,فتحي زهير,social_affairs,minister,False,1954-08-07,1956-04-11,day,cabinet,wikipedia:ar,https://ar.wikipedia.org/wiki/حكومة_الطاهر_بن_عمار,medium,,,,,Q3067195,False,613.0,False,Social affairs,social,3,protectorate_end,Lamine Bey,Tahar Ben Ammar,1954.0,2,False
A01326,d03385,TN-02,TN-02,,ministre de la Santé,Fathi Zouhir,,health,minister,False,1964-11-11,1966-05-05,day,statement,wikidata,http://www.wikidata.org/entity/statement/Q3067195-889A2292-D1CB-4CBD-AC03-8D28F161423E,high,,,Mondher Ben Ammar,Hédi Khefacha,Q3067195,False,540.0,False,Public health,social,3,bourguiba,Habib Bourguiba,Habib Bourguiba,1964.0,3,False
A01327,w00149,Gouvernement Bourguiba II,TN-01,Gouvernement Bourguiba II,Secrétaire d'État à la Santé publique,Fathi Zouhir,Fathi Zouhir,health,secretary_of_state,False,1964-11-12,1969-01-01,day,row,wikipedia:fr,https://fr.wikipedia.org/wiki/Gouvernement_Bourguiba_II,medium,Composition du,PSD,,,Q3067195,False,1511.0,False,Public health,social,5,bourguiba,Habib Bourguiba,Habib Bourguiba,1964.0,4,False
A01328,w01357,Gouvernement Bourguiba II,TN-01,حكومة الحبيب بورقيبة الثانية,وزير الصحة العمومية,فتحي زهير,فتحي زهير,health,minister,False,1964-11-12,,day,row,wikipedia:ar,https://ar.wikipedia.org/wiki/حكومة_الحبيب_بورقيبة_الثانية,medium,تركيبة الحكومة في 12 نوفمبر 1964,,,,Q3067195,True,22567.0,True,Public health,social,3,bourguiba,Habib Bourguiba,Habib Bourguiba,1964.0,5,False
A01329,w01944,Gouvernement Karoui,TN-09,حكومة حامد القروي,كاتب دولة لدى الوزير الأول مكلف بالشؤون الدينية,علي الشابي,علي الشابي,religious_affairs,secretary_of_state,False,1989-09-27,1999-11-17,day,cabinet,wikipedia:ar,https://ar.wikipedia.org/wiki/حكومة_حامد_القروي,medium,,,,,Q30728289,False,3703.0,False,Religious affairs,social,5,ben_ali,Zine El Abidine Ben Ali,Hamed Karoui,1989.0,1,True
A01330,w01972,Gouvernement Karoui,TN-09,حكومة حامد القروي,كاتب دولة مكلف بالشؤون الدينية,علي الشابي,علي الشابي,religious_affairs,secretary_of_state,False,1989-09-27,1999-11-17,day,cabinet,wikipedia:ar,https://ar.wikipedia.org/wiki/حكومة_حامد_القروي,medium,,,,,Q30728289,False,3703.0,False,Religious affairs,social,5,ben_ali,Zine El Abidine Ben Ali,Hamed Karoui,1989.0,2,False
A01331,w01992,Gouvernement Karoui,TN-09,حكومة حامد القروي,وزير الشؤون الدينية,علي الشابي,علي الشابي,religious_affairs,minister,False,1989-09-27,1999-11-17,day,cabinet,wikipedia:ar,https://ar.wikipedia.org/wiki/حكومة_حامد_القروي,medium,,,,,Q30728289,False,3703.0,False,Religious affairs,social,3,ben_ali,Zine El Abidine Ben Ali,Hamed Karoui,1989.0,3,False
A01332,w00808,Gouvernement Karoui,TN-09,Gouvernement Karoui,Secrétaire d'État auprès du Premier ministre chargé des Affaires religieuses,Ali Chebbi,Ali Chebbi,religious_affairs,secretary_of_state,False,1990-03-03,1999-01-01,day,row,wikipedia:fr,https://fr.wikipedia.org/wiki/Gouvernement_Karoui,medium,Postes remaniés le,,,,Q30728289,False,3226.0,False,Religious affairs,social,5,ben_ali,Zine El Abidine Ben Ali,Hamed Karoui,1990.0,4,False
A01333,w00853,Gouvernement Karoui,TN-09,Gouvernement Karoui,Ministre des Affaires religieuses,Ali Chebbi,Ali Chebbi,religious_affairs,minister,False,1992-03-09,1999-01-01,day,row,wikipedia:fr,https://fr.wikipedia.org/wiki/Gouvernement_Karoui,medium,Postes remaniés le,,,,Q30728289,False,2489.0,False,Religious affairs,social,3,ben_ali,Zine El Abidine Ben Ali,Hamed Karoui,1992.0,5,False
A01334,d03187,TN-09,TN-09,,ministre des Affaires religieuses,Ali Chebbi,,religious_affairs,minister,False,1992-03-09,1999-11-17,day,statement,wikidata,http://www.wikidata.org/entity/statement/Q30728289-2D86D0AC-5D73-4AA5-9D18-FCD5B6294D01,high,,,,,Q30728289,False,2809.0,False,Religious affairs,social,3,ben_ali,Zine El Abidine Ben Ali,Hamed Karoui,1992.0,6,False
A01335,w00228,Gouvernement Chahed,TN-16,Gouvernement Chahed,Secrétaire d'État chargé des Sports,Imed Jabri,Imed Jabri,youth_sports,secretary_of_state,False,2016-01-01,2020-01-01,day,cabinet,wikipedia:fr,https://fr.wikipedia.org/wiki/Gouvernement_Chahed,medium,,Nidaa Tounes,,,Q30728306,False,1461.0,False,Youth and sports,social,5,second_republic,Béji Caïd Essebsi,Youssef Chahed,2016.0,1,True
A01336,w00235,Gouvernement Chahed,TN-16,Gouvernement Chahed,Secrétaire d'État chargé de l'Immigration et des Tunisiens à l'étranger,Radhouane Ayara,Radhouane Ayara,diaspora,secretary_of_state,False,2016-01-01,2020-01-01,day,cabinet,wikipedia:fr,https://fr.wikipedia.org/wiki/Gouvernement_Chahed,medium,,Nidaa Tounes,,,Q30728498,False,1461.0,False,Tunisians abroad and migration,service,5,second_republic,Béji Caïd Essebsi,Youssef Chahed,2016.0,1,True
A01337,w00247,Gouvernement Chahed,TN-16,Gouvernement Chahed,Ministre du Transport,Radhouane Ayara,Radhouane Ayara,transport,minister,False,2016-01-01,2020-01-01,day,cabinet,wikipedia:fr,https://fr.wikipedia.org/wiki/Gouvernement_Chahed,medium,,Nidaa Tounes,,,Q30728498,False,1461.0,False,Transport,economic,3,second_republic,Béji Caïd Essebsi,Youssef Chahed,2016.0,2,False
A01338,w00269,Gouvernement Chahed,TN-16,Gouvernement Chahed,Ministre auprès du chef du gouvernement chargé de l'Émigration et des Tunisiens à l'étranger,Radhouane Ayara,Radhouane Ayara,diaspora,minister,False,2016-01-01,2020-01-01,day,cabinet,wikipedia:fr,https://fr.wikipedia.org/wiki/Gouvernement_Chahed,medium,,Nidaa Tounes,,,Q30728498,False,1461.0,False,Tunisians abroad and migration,service,3,second_republic,Béji Caïd Essebsi,Youssef Chahed,2016.0,3,False
A01339,w01445,Gouvernement Chahed,TN-16,حكومة يوسف الشاهد,كاتب دولة مكلف بالهجرة وبشؤون التونسيين بالخارج,رضوان عيارة,رضوان عيارة,diaspora,secretary_of_state,False,2016-08-27,2020-02-27,day,cabinet,wikipedia:ar,https://ar.wikipedia.org/wiki/حكومة_يوسف_الشاهد,medium,,نداء تونس,,,Q30728498,False,1279.0,False,Tunisians abroad and migration,service,5,second_republic,Béji Caïd Essebsi,Youssef Chahed,2016.0,4,False
A01340,w01459,Gouvernement Chahed,TN-16,حكومة يوسف الشاهد,وزير النقل,رضوان عيارة,رضوان عيارة,transport,minister,False,2016-08-27,2020-02-27,day,cabinet,wikipedia:ar,https://ar.wikipedia.org/wiki/حكومة_يوسف_الشاهد,medium,,,,,Q30728498,False,1279.0,False,Transport,economic,3,second_republic,Béji Caïd Essebsi,Youssef Chahed,2016.0,5,False
A01341,w01481,Gouvernement Chahed,TN-16,حكومة يوسف الشاهد,وزير لدى رئيس الحكومة مكلف بالهجرة والتونسيين بالخارج,رضوان عيارة,رضوان عيارة,diaspora,head_of_government,False,2016-08-27,2020-02-27,day,cabinet,wikipedia:ar,https://ar.wikipedia.org/wiki/حكومة_يوسف_الشاهد,medium,,,,,Q30728498,False,1279.0,False,Tunisians abroad and migration,service,0,second_republic,Béji Caïd Essebsi,Youssef Chahed,2016.0,6,False
A01342,d03100,TN-16,TN-16,,ministre du Transport,Radhouane Ayara,,transport,minister,False,2017-09-06,2018-11-14,day,statement,wikidata,http://www.wikidata.org/entity/statement/Q30728498-0B3B7923-AC45-424A-A2C7-EADAFC0EC207,high,,,,,Q30728498,False,434.0,False,Transport,economic,3,second_republic,Béji Caïd Essebsi,Youssef Chahed,2017.0,7,False
A01343,d03281,TN-16,TN-16,,ministre des Domaines de l'État,Radhouane Ayara,,state_property,minister,False,2019-11-08,2020-02-27,day,statement,wikidata,http://www.wikidata.org/entity/statement/Q30728498-3F882560-DCFF-4AF9-990D-24993EEC1F38,high,,,,,Q30728498,False,111.0,False,State property and land affairs,economic,3,second_republic,Kaïs Saïed,Youssef Chahed,2019.0,8,False
A01344,w00223,Gouvernement Chahed,TN-16,Gouvernement Chahed,Secrétaire d'État aux Mines,Hachem Hmidi,Hachem Hmidi,industry_energy,secretary_of_state,False,2016-01-01,2020-01-01,day,cabinet,wikipedia:fr,https://fr.wikipedia.org/wiki/Gouvernement_Chahed,medium,,Nidaa Tounes,,,Q30728984,False,1461.0,False,"Industry, energy and mines",economic,5,second_republic,Béji Caïd Essebsi,Youssef Chahed,2016.0,1,True
A01345,w00233,Gouvernement Chahed,TN-16,Gouvernement Chahed,Secrétaire d'État auprès du ministre des Affaires étrangères,Sabri Bachtobji,Sabri Bachtobji,foreign_affairs,secretary_of_state,False,2016-01-01,2020-01-01,day,cabinet,wikipedia:fr,https://fr.wikipedia.org/wiki/Gouvernement_Chahed,medium,,Indépendant,,,Q30729046,False,1461.0,False,Foreign affairs,sovereign,5,second_republic,Béji Caïd Essebsi,Youssef Chahed,2016.0,1,True
A01346,d02984,TN-16,TN-16,,ministre des Affaires étrangères,Sabri Bachtobji,,foreign_affairs,minister,False,2019-10-29,2020-02-27,day,statement,wikidata,http://www.wikidata.org/entity/statement/Q30729046-1427d956-250a-49ea-b787-cc39c1a41a4d,high,,,Khemaies Jhinaoui,Noureddine Erray,Q30729046,False,121.0,False,Foreign affairs,sovereign,3,second_republic,Kaïs Saïed,Youssef Chahed,2019.0,2,False
A01347,w00226,Gouvernement Chahed,TN-16,Gouvernement Chahed,Secrétaire d'État auprès du ministre des Finances,Mabrouk Korchid,Mabrouk Korchid,finance,secretary_of_state,False,2016-01-01,2020-01-01,day,cabinet,wikipedia:fr,https://fr.wikipedia.org/wiki/Gouvernement_Chahed,medium,,Indépendant,,,Q30729047,False,1461.0,False,Finance,sovereign,5,second_republic,Béji Caïd Essebsi,Youssef Chahed,2016.0,1,True
