source,target,weight,overlap_days,overlap_years,n_cabinets,cabinets,eras,tie_type
TN-hechmi-kooli,TN-unknown-194,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-hechmi-kooli,TN-unknown-213,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-hechmi-kooli,TN-unknown-214,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-hechmi-kooli,TN-unknown-215,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-mahmoud-maamouri,TN-mekki-zidi,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-mahmoud-maamouri,TN-mohamed-ali-souissi,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-mahmoud-maamouri,TN-mohamed-jomaa,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-mahmoud-maamouri,TN-moncef-zaafrane,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-mahmoud-maamouri,TN-mustapha-zaanouni,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-mahmoud-maamouri,TN-noureddine-ktari,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-mahmoud-maamouri,TN-slaheddine-abdallah,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-mahmoud-maamouri,TN-unknown-192,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-mahmoud-maamouri,TN-unknown-194,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-mahmoud-maamouri,TN-unknown-213,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-mahmoud-maamouri,TN-unknown-214,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-mahmoud-maamouri,TN-unknown-215,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-mekki-zidi,TN-mohamed-ali-souissi,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-mekki-zidi,TN-mohamed-jomaa,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-mekki-zidi,TN-moncef-zaafrane,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-mekki-zidi,TN-mustapha-zaanouni,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-mekki-zidi,TN-noureddine-ktari,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-mekki-zidi,TN-slaheddine-abdallah,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-mekki-zidi,TN-unknown-192,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-mekki-zidi,TN-unknown-194,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-mekki-zidi,TN-unknown-213,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-mekki-zidi,TN-unknown-214,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-mekki-zidi,TN-unknown-215,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-mohamed-ali-souissi,TN-mohamed-jomaa,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-mohamed-ali-souissi,TN-moncef-zaafrane,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-mohamed-ali-souissi,TN-mustapha-zaanouni,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-mohamed-ali-souissi,TN-noureddine-ktari,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-mohamed-ali-souissi,TN-slaheddine-abdallah,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-mohamed-ali-souissi,TN-unknown-192,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-mohamed-ali-souissi,TN-unknown-194,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-mohamed-ali-souissi,TN-unknown-213,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-mohamed-ali-souissi,TN-unknown-214,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-mohamed-ali-souissi,TN-unknown-215,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-mohamed-jomaa,TN-moncef-zaafrane,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-mohamed-jomaa,TN-mustapha-zaanouni,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-mohamed-jomaa,TN-noureddine-ktari,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-mohamed-jomaa,TN-slaheddine-abdallah,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-mohamed-jomaa,TN-unknown-192,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-mohamed-jomaa,TN-unknown-194,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-mohamed-jomaa,TN-unknown-213,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-mohamed-jomaa,TN-unknown-214,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-mohamed-jomaa,TN-unknown-215,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-moncef-zaafrane,TN-mustapha-zaanouni,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-moncef-zaafrane,TN-noureddine-ktari,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-moncef-zaafrane,TN-slaheddine-abdallah,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-moncef-zaafrane,TN-unknown-192,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-moncef-zaafrane,TN-unknown-194,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-moncef-zaafrane,TN-unknown-213,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-moncef-zaafrane,TN-unknown-214,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-moncef-zaafrane,TN-unknown-215,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-mustapha-zaanouni,TN-noureddine-ktari,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-mustapha-zaanouni,TN-slaheddine-abdallah,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-mustapha-zaanouni,TN-unknown-192,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-mustapha-zaanouni,TN-unknown-194,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-mustapha-zaanouni,TN-unknown-213,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-mustapha-zaanouni,TN-unknown-214,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-mustapha-zaanouni,TN-unknown-215,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-noureddine-ktari,TN-slaheddine-abdallah,3652,3652,10.0,1,Gouvernement Nouira,bourguiba,co_membership
TN-noureddine-ktari,TN-unknown-192,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-noureddine-ktari,TN-unknown-194,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-noureddine-ktari,TN-unknown-213,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-noureddine-ktari,TN-unknown-214,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-noureddine-ktari,TN-unknown-215,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-slaheddine-abdallah,TN-unknown-192,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-slaheddine-abdallah,TN-unknown-194,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-slaheddine-abdallah,TN-unknown-213,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-slaheddine-abdallah,TN-unknown-214,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-slaheddine-abdallah,TN-unknown-215,3347,3347,9.16,1,Gouvernement Nouira,bourguiba,co_membership
TN-unknown-192,TN-unknown-213,3460,3460,9.47,1,Gouvernement Nouira,bourguiba,co_membership
TN-unknown-192,TN-unknown-214,3460,3460,9.47,1,Gouvernement Nouira,bourguiba,co_membership
TN-unknown-192,TN-unknown-215,3460,3460,9.47,1,Gouvernement Nouira,bourguiba,co_membership
TN-unknown-194,TN-unknown-213,3460,3460,9.47,1,Gouvernement Nouira,bourguiba,co_membership
TN-unknown-194,TN-unknown-214,3460,3460,9.47,1,Gouvernement Nouira,bourguiba,co_membership
TN-unknown-194,TN-unknown-215,3460,3460,9.47,1,Gouvernement Nouira,bourguiba,co_membership
TN-unknown-213,TN-unknown-214,3460,3460,9.47,1,Gouvernement Nouira,bourguiba,co_membership
TN-unknown-213,TN-unknown-215,3460,3460,9.47,1,Gouvernement Nouira,bourguiba,co_membership
TN-unknown-214,TN-unknown-215,3460,3460,9.47,1,Gouvernement Nouira,bourguiba,co_membership
Q12220165,Q18398343,451,451,1.23,1,Gouvernement Sfar,bourguiba,co_membership
Q12220165,Q3286574,639,639,1.75,1,Gouvernement Sfar,bourguiba,co_membership
Q12239816,Q18398343,451,451,1.23,1,Gouvernement Sfar,bourguiba,co_membership
Q12239816,Q3286574,814,814,2.23,2,Gouvernement Sfar|TN-06,bourguiba,co_membership
Q1381809,Q18398343,451,451,1.23,1,Gouvernement Sfar,bourguiba,co_membership
Q1381809,Q3286574,639,639,1.75,1,Gouvernement Sfar,bourguiba,co_membership
Q16127215,Q18398343,451,451,1.23,1,Gouvernement Sfar,bourguiba,co_membership
Q16127215,Q3286574,639,639,1.75,1,Gouvernement Sfar,bourguiba,co_membership
Q18398343,Q204487,451,451,1.23,1,Gouvernement Sfar,bourguiba,co_membership
Q18398343,Q313539,451,451,1.23,1,Gouvernement Sfar,bourguiba,co_membership
Q18398343,Q3286574,451,451,1.23,1,Gouvernement Sfar,bourguiba,co_membership
Q18398343,Q3331032,451,451,1.23,1,Gouvernement Sfar,bourguiba,co_membership
Q18398343,Q3951110,451,451,1.23,1,Gouvernement Sfar,bourguiba,co_membership
Q18398343,Q50285534,451,451,1.23,1,Gouvernement Sfar,bourguiba,co_membership
Q18398343,Q653162,451,451,1.23,1,Gouvernement Sfar,bourguiba,co_membership
Q204487,Q3286574,639,639,1.75,1,Gouvernement Sfar,bourguiba,co_membership
Q313539,Q3286574,639,639,1.75,1,Gouvernement Sfar,bourguiba,co_membership
Q3286574,Q3331032,686,686,1.88,2,Gouvernement Sfar|TN-06,bourguiba,co_membership
Q3286574,Q3951110,850,850,2.33,2,Gouvernement Sfar|TN-06,bourguiba,co_membership
Q3286574,Q50285534,639,639,1.75,1,Gouvernement Sfar,bourguiba,co_membership
Q3286574,Q653162,825,825,2.26,2,Gouvernement Sfar|TN-06,bourguiba,co_membership
Q3286574,Q91669922,365,365,1.0,1,Gouvernement Sfar,bourguiba,co_membership
Q3125297,Q3128148,1461,1461,4.0,1,Gouvernement Slaheddine Baccouche I,protectorate,co_membership
Q3125297,Q3318797,1461,1461,4.0,1,Gouvernement Slaheddine Baccouche I,protectorate,co_membership
Q3125297,Q3486509,17071,17071,46.74,1,Gouvernement Slaheddine Baccouche I,protectorate,co_membership
Q3125297,Q377921,690,690,1.89,1,Gouvernement Slaheddine Baccouche I,protectorate,co_membership
Q3125297,TN-unknown-216,690,690,1.89,1,Gouvernement Slaheddine Baccouche I,protectorate,co_membership
Q3128148,Q3318797,1461,1461,4.0,1,Gouvernement Slaheddine Baccouche I,protectorate,co_membership
Q3128148,Q3486509,1461,1461,4.0,1,Gouvernement Slaheddine Baccouche I,protectorate,co_membership
Q3318797,Q3486509,1461,1461,4.0,1,Gouvernement Slaheddine Baccouche I,protectorate,co_membership
Q3486509,Q377921,690,690,1.89,1,Gouvernement Slaheddine Baccouche I,protectorate,co_membership
Q3486509,TN-unknown-216,690,690,1.89,1,Gouvernement Slaheddine Baccouche I,protectorate,co_membership
Q377921,TN-unknown-216,690,690,1.89,1,Gouvernement Slaheddine Baccouche I,ben_ali,co_membership
Q3265667,Q3486509,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
Q3265667,TN-abdelaziz-menchari,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
Q3265667,TN-hedi-ben-rais,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
Q3265667,TN-m-hamed-gachem,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
Q3265667,TN-mohamed-dinguizli,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
Q3265667,TN-raymond-pons-puis-georges-dupoizat-a-par,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
Q3265667,TN-sadok-djaziri,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
Q3265667,TN-taieb-belkhiria,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
Q3486509,TN-abdelaziz-menchari,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
Q3486509,TN-andre-blanchard,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
Q3486509,TN-hedi-ben-rais,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
Q3486509,TN-henri-culmann-puis-jean-gaston-fraisse-a,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
Q3486509,TN-jean-mathieu,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
Q3486509,TN-louis-cartry,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
Q3486509,TN-m-hamed-gachem,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
Q3486509,TN-mohamed-dinguizli,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
Q3486509,TN-raymond-pons-puis-georges-dupoizat-a-par,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
Q3486509,TN-sadok-djaziri,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
Q3486509,TN-taieb-belkhiria,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
Q3486509,TN-unknown-217,690,690,1.89,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
Q3486509,TN-unknown-218,690,690,1.89,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
Q3486509,TN-unknown-219,690,690,1.89,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
Q3486509,TN-unknown-220,690,690,1.89,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
Q3486509,TN-unknown-221,690,690,1.89,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
Q3486509,TN-unknown-222,690,690,1.89,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
Q3486509,TN-unknown-61,690,690,1.89,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
Q3486509,TN-unknown-62,690,690,1.89,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
Q3486509,TN-unknown-63,690,690,1.89,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
Q3486509,TN-unknown-64,690,690,1.89,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
Q3486509,TN-unknown-65,690,690,1.89,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
Q3486509,TN-unknown-66,690,690,1.89,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
TN-abdelaziz-menchari,TN-andre-blanchard,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
TN-abdelaziz-menchari,TN-hedi-ben-rais,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
TN-abdelaziz-menchari,TN-henri-culmann-puis-jean-gaston-fraisse-a,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
TN-abdelaziz-menchari,TN-jean-mathieu,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
TN-abdelaziz-menchari,TN-louis-cartry,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
TN-abdelaziz-menchari,TN-m-hamed-gachem,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
TN-abdelaziz-menchari,TN-mohamed-dinguizli,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
TN-abdelaziz-menchari,TN-raymond-pons-puis-georges-dupoizat-a-par,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
TN-abdelaziz-menchari,TN-sadok-djaziri,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
TN-abdelaziz-menchari,TN-taieb-belkhiria,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
TN-andre-blanchard,TN-hedi-ben-rais,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
TN-andre-blanchard,TN-m-hamed-gachem,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
TN-andre-blanchard,TN-mohamed-dinguizli,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
TN-andre-blanchard,TN-raymond-pons-puis-georges-dupoizat-a-par,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
TN-andre-blanchard,TN-sadok-djaziri,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
TN-andre-blanchard,TN-taieb-belkhiria,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
TN-hedi-ben-rais,TN-henri-culmann-puis-jean-gaston-fraisse-a,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
TN-hedi-ben-rais,TN-jean-mathieu,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
TN-hedi-ben-rais,TN-louis-cartry,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
TN-hedi-ben-rais,TN-m-hamed-gachem,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
TN-hedi-ben-rais,TN-mohamed-dinguizli,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
TN-hedi-ben-rais,TN-raymond-pons-puis-georges-dupoizat-a-par,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
TN-hedi-ben-rais,TN-sadok-djaziri,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
TN-hedi-ben-rais,TN-taieb-belkhiria,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
TN-henri-culmann-puis-jean-gaston-fraisse-a,TN-m-hamed-gachem,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
TN-henri-culmann-puis-jean-gaston-fraisse-a,TN-mohamed-dinguizli,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
TN-henri-culmann-puis-jean-gaston-fraisse-a,TN-raymond-pons-puis-georges-dupoizat-a-par,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
TN-henri-culmann-puis-jean-gaston-fraisse-a,TN-sadok-djaziri,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
TN-henri-culmann-puis-jean-gaston-fraisse-a,TN-taieb-belkhiria,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
TN-jean-mathieu,TN-m-hamed-gachem,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
TN-jean-mathieu,TN-mohamed-dinguizli,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
TN-jean-mathieu,TN-raymond-pons-puis-georges-dupoizat-a-par,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
TN-jean-mathieu,TN-sadok-djaziri,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
TN-jean-mathieu,TN-taieb-belkhiria,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
TN-louis-cartry,TN-m-hamed-gachem,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
TN-louis-cartry,TN-mohamed-dinguizli,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
TN-louis-cartry,TN-raymond-pons-puis-georges-dupoizat-a-par,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
TN-louis-cartry,TN-sadok-djaziri,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
TN-louis-cartry,TN-taieb-belkhiria,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
TN-m-hamed-gachem,TN-mohamed-dinguizli,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
TN-m-hamed-gachem,TN-raymond-pons-puis-georges-dupoizat-a-par,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
TN-m-hamed-gachem,TN-sadok-djaziri,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
TN-m-hamed-gachem,TN-taieb-belkhiria,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
TN-mohamed-dinguizli,TN-raymond-pons-puis-georges-dupoizat-a-par,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
TN-mohamed-dinguizli,TN-sadok-djaziri,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
TN-mohamed-dinguizli,TN-taieb-belkhiria,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
TN-raymond-pons-puis-georges-dupoizat-a-par,TN-sadok-djaziri,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
TN-raymond-pons-puis-georges-dupoizat-a-par,TN-taieb-belkhiria,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
TN-sadok-djaziri,TN-taieb-belkhiria,731,731,2.0,1,Gouvernement Slaheddine Baccouche II,protectorate,co_membership
TN-unknown-217,TN-unknown-218,690,690,1.89,1,Gouvernement Slaheddine Baccouche II,ben_ali,co_membership
TN-unknown-217,TN-unknown-219,690,690,1.89,1,Gouvernement Slaheddine Baccouche II,ben_ali,co_membership
TN-unknown-217,TN-unknown-220,690,690,1.89,1,Gouvernement Slaheddine Baccouche II,ben_ali,co_membership
TN-unknown-217,TN-unknown-221,690,690,1.89,1,Gouvernement Slaheddine Baccouche II,ben_ali,co_membership
TN-unknown-217,TN-unknown-222,690,690,1.89,1,Gouvernement Slaheddine Baccouche II,ben_ali,co_membership
TN-unknown-217,TN-unknown-61,690,690,1.89,1,Gouvernement Slaheddine Baccouche II,ben_ali,co_membership
TN-unknown-217,TN-unknown-62,690,690,1.89,1,Gouvernement Slaheddine Baccouche II,ben_ali,co_membership
TN-unknown-217,TN-unknown-63,690,690,1.89,1,Gouvernement Slaheddine Baccouche II,ben_ali,co_membership
TN-unknown-217,TN-unknown-64,690,690,1.89,1,Gouvernement Slaheddine Baccouche II,ben_ali,co_membership
TN-unknown-217,TN-unknown-65,690,690,1.89,1,Gouvernement Slaheddine Baccouche II,ben_ali,co_membership
TN-unknown-217,TN-unknown-66,690,690,1.89,1,Gouvernement Slaheddine Baccouche II,ben_ali,co_membership
TN-unknown-218,TN-unknown-219,690,690,1.89,1,Gouvernement Slaheddine Baccouche II,ben_ali,co_membership
TN-unknown-218,TN-unknown-220,690,690,1.89,1,Gouvernement Slaheddine Baccouche II,ben_ali,co_membership
TN-unknown-218,TN-unknown-221,690,690,1.89,1,Gouvernement Slaheddine Baccouche II,ben_ali,co_membership
TN-unknown-218,TN-unknown-222,690,690,1.89,1,Gouvernement Slaheddine Baccouche II,ben_ali,co_membership
TN-unknown-218,TN-unknown-61,690,690,1.89,1,Gouvernement Slaheddine Baccouche II,ben_ali,co_membership
TN-unknown-218,TN-unknown-62,690,690,1.89,1,Gouvernement Slaheddine Baccouche II,ben_ali,co_membership
TN-unknown-218,TN-unknown-63,690,690,1.89,1,Gouvernement Slaheddine Baccouche II,ben_ali,co_membership
